immigrant,female,black,hispanic,white,mixedrace,urban1997,rural1997,never_married,married,separated,divorced,widowed,ever_in_gang,victim_breakin_lt12yrs,victim_bully_lt12yrs,victim_shooting_lt12yrs,victim_breakin_12to18,victim_bully_12to18,victim_shooting_12to18,VictViolentCrime,ms_suspension,hs_suspension,hs_grad,college_degree,ged,special_education_history,bilingual_education_history,gifted_education_history,veteran,age,days_ms_suspension,days_hs_suspension,number_grades_repeated,number_grades_skipped,years_education_completed,highest_degree,SAT_math_score_2007,SAT_verbal_score_2007,ACT_score_2007,number_schools_attended,parent_expectation_in_jail_by20,age_first_incarcerated,income1996IA,income1997IA,income1998IA,income1999IA,income2000IA,income2001IA,income2002IA,income2003IA,income2004IA,income2005IA,income2006IA,income2007IA,income2008IA,income2009IA,income2010IA,income2012IA,income2014IA,income2016IA,income_20,income_25,income_30,income_35,assets_20,assets_25,assets_30,assets_35,debts_20,debts_25,debts_30,debts_35,total_n_incarcerated,total_months_incarcerated,months_longest_incarceration,months_first_incarceration,number_jobs_since20,Incarcerated,RelativeDied,Homeless,HHHospital,HHJail,NumSchoolsAttended
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,V,V,V,0,13,0,3,1,0,10,0,V,V,V,5,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27306,NA,13200,NA,NA,NA,NA,22200,NA,NA,0,0,10660,NA,0,0,0,V,0,0,V,V,7,0,0,0,1,0,5
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,2,0,12,9,0,2,0,9,0,V,V,V,4,V,V,NA,NA,NA,NA,4170,1999.2,9576,NA,NA,NA,NA,NA,5461.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75,NA,NA,0,0,V,V,0,0,V,V,2,0,0,0,0,1,4
0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,I,I,I,0,16,0,6,0,0,11,1,V,V,V,2,0,V,2509.2,NA,NA,8928,25020,NA,NA,NA,NA,NA,23383.5,NA,NA,NA,NA,NA,NA,NA,16680,NA,NA,NA,0,108420,NA,NA,0,1750,V,V,0,0,V,V,2,0,0,0,1,0,2
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,2,2,0,12,21,0,I,I,14,1,I,I,V,3,V,V,NA,NA,NA,NA,4420.2,23990.4,26812.8,NA,NA,NA,42869.75,23319.8976,32767.2,NA,NA,NA,NA,39600,NA,NA,NA,NA,0,0,1016,NA,0,0,8500,V,0,0,V,V,5,0,1,0,0,0,3
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,2,2,0,13,31,5,I,I,11,0,I,I,V,3,V,28,NA,NA,NA,NA,NA,1399.44,NA,NA,NA,NA,34295.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,V,V,1,8,8,8,I,1,0,0,0,0,3
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,I,I,I,1,15,0,0,0,0,14,2,V,V,V,3,0,V,150.552,12075,25710.3,NA,31275,29988,34473.6,32994,52197,48708,56120.4,56863.2,45054.9,48216,66000,38640,33633,44000,20400,42840,55000,40000,0,0,2720,408,8000,38000,40000,25000,0,0,V,V,2,0,1,0,0,0,3
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,0,12,0,0,I,I,11,1,V,V,V,2,V,18,NA,NA,2337.3,NA,3127.5,NA,13406.4,NA,NA,8118,4676.7,NA,NA,NA,792,30187.5,56055,NA,NA,NA,50500,NA,0,0,0,NA,0,0,12000,V,2,22,15,7,11,1,1,1,0,0,2
1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,V,V,V,0,14,260,0,1,0,7,0,V,V,V,1,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5461.2,NA,2640,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,V,V,9,0,1,0,0,0,1
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,2,2,0,14,88,0,I,I,9,1,V,V,V,5,V,V,NA,NA,4674.6,NA,NA,NA,2872.8,NA,25054.56,32472,17147.9,NA,27306,NA,NA,14490,22422,NA,1995,NA,12600,NA,0,399,1995,NA,0,0,0,V,0,0,V,V,7,0,0,0,0,0,5
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,V,V,V,0,16,0,0,0,0,13,2,1,1,V,2,0,21,NA,NA,NA,4464,NA,NA,383.04,NA,NA,48708,46767,NA,NA,15153.6,NA,NA,NA,NA,NA,36900,NA,NA,0,1390,0,0,0,500,200,1000,I,NA,I,8,15,NA,0,0,0,0,2
0,0,1,0,0,0,1,0,1,0,0,0,0,D,D,D,D,0,0,0,0,1,1,0,0,1,V,V,V,0,12,9,1,I,I,9,1,V,V,V,2,V,21,NA,NA,NA,NA,16680,NA,NA,NA,NA,NA,NA,NA,26213.76,NA,30360,NA,24664.2,44000,NA,NA,22220,NA,22606,3181.35,381,NA,0,5000,0,V,1,16,16,16,7,1,0,0,0,0,2
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,0,14,2,2,I,0,8,1,V,V,V,2,V,V,NA,NA,NA,NA,27105,NA,30643.2,8248.5,5741.67,26789.4,NA,NA,NA,39950.4,NA,38640,36996.3,37400,21280,NA,33600,NA,11.97,66.5,0,399,0,500,19000,8000,0,0,V,V,I,0,1,0,0,0,2
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,2,1,16,6,0,I,I,14,3,2,3,V,1,0,V,NA,NA,NA,4464,20850,29988,NA,27495,34798,40590,62356,NA,34132.5,NA,31680,217749.6825,22422,33000,13900,30750,26400,20200,0,3614,NA,NA,3000,0,32800,20000,0,0,V,V,9,0,1,0,0,0,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,V,V,V,0,13,1,0,I,I,11,1,V,V,V,2,V,27,150.552,NA,93.492,NA,3753,NA,9576,NA,12179.3,1948.32,NA,6060.42,15018.3,15153.6,15180,NA,NA,12100,NA,12210,NA,NA,0,0,0,NA,0,0,0,V,1,1,1,1,5,1,0,0,0,0,2
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,15,10,9,I,I,13,2,I,I,I,4,0,V,NA,NA,NA,892.8,938.25,NA,15321.6,NA,NA,24354,20618.0114,25289.16,24610.8978,23871.0528,23760,30187.5,NA,NA,NA,15738.94,19800,NA,0,0,0,NA,0,0,1400,V,0,0,V,V,2,0,1,0,1,0,4
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,2,0,13,0,0,0,0,16,4,4,4,4,2,V,V,NA,NA,NA,NA,NA,NA,708.624,NA,NA,NA,21824.6,NA,21844.8,NA,29040,24150,24664.2,27913.6,NA,17760,21000,NA,0,13000,31850,NA,0,0,0,V,0,0,V,V,4,0,0,0,0,0,2
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,12,3,2,I,I,12,2,V,V,V,2,V,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244.6,1365.3,NA,9900,NA,NA,11000,NA,NA,NA,NA,0,0,0,NA,0,0,0,V,1,13,13,13,4,1,1,0,0,0,2
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,2,0,14,0,0,V,V,12,2,2,2,V,2,V,V,NA,120.75,NA,11160,6255,11995.2,47880,18330,NA,63320.4,70150.5,77812.8,68265,68880,72600,NA,84082.5,90200,33250,60320,NA,NA,266,38437,188860,399000,0,33700,0,0,0,0,V,V,4,0,1,0,0,0,2
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,V,V,V,0,12,8,0,V,V,12,2,V,V,V,2,V,V,NA,120.75,NA,NA,208.5,9996,7660.8,NA,NA,32472,32736.9,29928,6826.5,NA,NA,8452.5,NA,13200,NA,NA,NA,NA,762,0,2540,NA,15000,0,4000,V,0,0,V,V,6,0,1,0,0,0,2
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,13,0,0,0,0,16,4,V,V,3,2,V,V,NA,NA,736.2495,NA,NA,1399.44,3830.4,NA,NA,14612.4,24942.4,47884.8,40959,39950.4,42240,45885,40359.6,46200,NA,33300,39900,NA,260,NA,195,NA,8500,57700,76000,V,0,0,V,V,4,0,1,0,1,0,2
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,14,0,0,0,0,16,4,3,2,V,2,V,V,NA,NA,46.746,NA,3336,NA,6703.2,7332,NA,4059,45208.1,49381.2,43689.6,44083.2,NA,NA,NA,NA,4655,38280,NA,NA,399,4788,NA,NA,2000,50000,V,V,0,0,V,V,3,0,0,0,0,0,2
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,0,2,2,2,0,16,6,0,I,I,NA,2,V,V,V,3,0,V,NA,NA,NA,NA,NA,NA,NA,7332,NA,NA,NA,598.56,12287.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,I,V,0,0,V,V,I,0,0,0,0,0,3
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,V,V,V,1,13,0,0,0,0,16,4,3,3,V,3,V,V,NA,NA,NA,NA,NA,3198.72,7660.8,NA,NA,NA,NA,44892,68265,48216,52800,54337.5,50449.5,66000,NA,55500,47250,NA,0,78000,39000,NA,2000,0,2500,V,0,0,V,V,2,0,0,0,0,0,3
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,V,V,V,1,12,0,0,0,0,16,4,V,V,V,2,V,V,NA,NA,NA,NA,NA,3998.4,NA,NA,NA,8118,NA,NA,NA,27552,15840,NA,NA,5500,NA,22400,NA,NA,0,19050,1270,NA,0,10000,86700,V,0,0,V,V,5,0,0,0,0,0,2
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,V,V,V,0,12,0,0,0,0,18,5,2,2,3,2,V,V,401.472,NA,NA,NA,521.25,NA,NA,NA,NA,37342.8,43649.2,56863.2,53929.35,68880,47520,56752.5,NA,79200,NA,56000,NA,NA,635,1460.5,5461,NA,9000,92800,207650,V,0,0,V,V,7,0,1,0,0,0,2
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,13,0,0,I,I,16,4,5,6,V,I,V,V,NA,NA,4616.1675,NA,3336,NA,NA,NA,NA,4059,NA,NA,1638.36,NA,NA,NA,NA,NA,NA,1332,NA,NA,390,NA,NA,NA,0,I,I,V,0,0,V,V,I,0,1,0,1,0,NA
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,2,2,0,12,6,4,1,I,16,2,V,V,V,4,V,V,NA,NA,NA,NA,NA,NA,53625.6,NA,NA,38966.4,37413.6,4638.84,NA,NA,NA,NA,22422,27500,NA,NA,20200,NA,635,NA,0,NA,400,I,25000,V,0,0,V,V,6,0,1,0,1,0,4
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2,2,2,0,12,31,40,I,I,12,2,V,V,V,4,V,V,NA,156.975,350.595,803.52,NA,1199.52,NA,NA,31318.2,48708,NA,NA,NA,NA,NA,NA,NA,NA,22860,NA,NA,NA,3416.3,635,0,NA,0,0,0,V,0,0,V,V,4,0,1,0,1,0,4
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,1,2,1,14,0,0,0,0,13,2,3,3,V,2,V,V,75.276,NA,NA,1919.52,4170,NA,NA,NA,41757.6,52604.64,38972.5,14664.72,30036.6,NA,NA,NA,31390.8,31900,NA,11368,NA,NA,7315,2926,27930,11305,5000,8100,3600,0,0,0,V,V,6,0,1,0,0,0,2
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,2,0,12,11,26,0,0,12,2,V,V,V,3,V,V,NA,NA,1402.38,1339.2,2293.5,NA,NA,NA,20878.8,NA,21824.6,74820,68265,66124.8,39600,60375,NA,NA,15240,53760,NA,NA,0,0,508,NA,8000,10000,4500,V,0,0,V,V,6,0,1,0,1,0,3
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,V,V,V,0,16,0,0,0,0,17,3,V,V,V,2,0,V,3512.88,966,7245.63,15624,NA,21991.2,NA,33910.5,NA,31660.2,37413.6,31424.4,34132.5,48216,NA,56752.5,62781.6,52800,NA,23985,NA,56560,0,6950,9368.6,30719,14000,16000,18000,17100,0,0,V,V,6,0,0,0,0,0,2
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,1,2,0,13,4,4,V,V,13,2,3,2,V,V,V,V,2408.832,NA,NA,NA,4170,3398.64,4021.92,NA,5219.7,6494.4,7482.72,10474.8,13653,NA,19800,33810,26906.4,38500,NA,11100,29400,NA,0,650,11050,NA,0,0,0,V,0,0,V,V,7,0,0,0,1,0,NA
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,2,2,2,0,13,21,1,2,I,10,0,V,V,V,3,V,V,NA,NA,NA,NA,6255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V,V,V,0,0,V,V,0,0,NA,NA,NA,NA,3
0,1,1,0,0,0,NA,NA,1,0,0,0,0,I,I,I,I,0,0,0,0,1,0,1,0,1,V,V,V,0,13,7,0,I,I,14,1,V,V,V,3,V,V,NA,241.5,116.865,1116,1251,5997.6,2872.8,12831,13919.2,NA,6235.6,NA,13653,NA,NA,NA,15695.4,NA,9100,11100,NA,NA,0,0,NA,NA,0,0,I,V,0,0,V,V,12,0,1,0,0,0,3
0,1,1,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,15,0,0,1,0,14,3,6,6,5,1,0,V,1003.68,966,NA,4464,16680,5997.6,9576,27495,38277.8,32472,18706.8,14964,13653,20664,13200,32602.5,26906.4,30800,4080,14280,11000,28000,0,0,680,21080,300,0,22000,40400,0,0,V,V,12,0,1,0,0,0,1
0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,0,R,R,R,0,0,0,0,1,1,0,0,1,1,2,2,0,12,9,5,I,I,10,1,V,V,V,5,V,18,NA,NA,280.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.8,NA,NA,NA,NA,NA,560,NA,NA,0,0,0,NA,0,0,0,V,2,122,66,66,I,1,0,0,0,1,5
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,V,V,V,0,16,4,4,I,I,10,1,V,V,V,1,0,V,NA,NA,11686.5,68350.536,4795.5,5997.6,9576,12831,31318.2,32472,NA,NA,NA,9643.2,1980,6037.5,31390.8,29700,3197,24600,1650,28280,0,0,0,1390,30000,5000,0,9000,0,0,V,V,I,0,0,0,0,1,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,V,V,V,0,15,96,12,I,I,11,1,V,V,V,4,0,20,NA,NA,2337.3,NA,NA,15993.6,9576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10880,NA,NA,NA,0,0,NA,NA,0,500,V,V,2,46,34,12,5,1,0,0,0,0,4
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,V,V,V,0,15,2,8,1,0,14,3,V,V,V,3,0,V,NA,724.5,5258.925,15624,4795.5,7996.8,18845.568,2749.5,20878.8,NA,NA,NA,NA,NA,47520,NA,NA,NA,5440,NA,39600,NA,0,6.8,0,NA,1700,13000,1750,V,0,0,V,V,5,0,0,0,0,0,3
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,V,V,V,0,12,3,10,I,I,12,2,6,6,V,3,V,25,564.57,NA,NA,2232,NA,199.92,1532.16,2749.5,NA,0,NA,1643.0472,6826.5,NA,NA,60.375,NA,NA,NA,NA,NA,NA,0,0,1270,NA,3000,0,0,V,1,4,4,4,9,1,1,0,1,0,3
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,V,V,V,0,14,19,15,I,I,13,2,5,3,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.9,2992.8,NA,NA,2640,NA,NA,27500,NA,2320,NA,NA,0,0,0,798,0,0,0,0,0,0,V,V,5,0,1,0,0,0,2
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,2,2,0,16,0,0,0,0,16,4,2,2,V,4,0,V,NA,1207.5,4674.6,29016,31275,NA,NA,21996,5219.7,NA,NA,22446,NA,30307.2,34320,NA,NA,33000,20850,NA,28600,NA,278,139,2780,NA,1000,2000,2000,15750,0,0,V,V,7,0,1,0,0,0,4
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,2,2,1,14,5,0,0,0,14,3,1,3,I,2,V,V,NA,NA,2337.3,6696,35028,39984,NA,NA,NA,40590,NA,44892,32767.2,NA,1980,NA,33633,46200,NA,34800,NA,NA,2327.5,17955,665,21413,8000,0,I,12600,0,0,V,V,8,0,1,0,0,0,2
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,16,0,0,0,0,15,3,6,6,V,2,0,V,NA,NA,12855.15,6696,6255,84882.0336,57456,60489,1043.94,61696.8,56120.4,53870.4,45054.9,41328,55440,42262.5,NA,NA,4170,46740,46200,NA,2641,295375,6950,NA,7000,12000,49500,V,0,0,V,V,4,0,1,0,0,0,2
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,1,0,13,4,0,0,0,18,4,3,2,3,2,V,V,163.098,NA,NA,424.08,834,1349.46,8570.52,3849.3,5045.71,1298.88,4676.7,37410,40959,NA,NA,30187.5,42708.3045,45100,2730,33300,26250,NA,130,650,2080,NA,900,51400,7200,V,0,0,V,V,7,0,1,0,0,0,2
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,V,V,V,0,16,10,4,I,I,10,1,V,V,V,2,0,V,NA,NA,NA,NA,3753,NA,2872.8,NA,NA,2922.48,8418.06,5985.6,5302.8252,NA,7920,42262.5,NA,NA,2502,2214,6600,NA,0,NA,0,2085,0,I,1300,0,0,0,V,V,I,0,0,0,0,0,2
0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,2,2,2,1,16,0,18,0,0,16,4,3,3,V,2,0,V,NA,NA,NA,22320,31275,59976,57456,54990,36537.9,32936.3496,54561.5,44892,58707.9,48443.304,47493.6,1449,3923.85,0,20850,24951.78,39578,3535,0,0,NA,NA,9255,148,42000,0,0,0,V,V,12,0,0,0,0,0,2
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,12,2,0,I,0,12,2,I,I,V,2,V,V,NA,NA,NA,8579.808,1668,NA,NA,NA,NA,NA,7794.5,NA,34132.5,26174.4,26400,NA,26906.4,NA,NA,21280,24240,NA,996.95,3175,0,NA,0,4500,33000,V,0,0,V,V,7,0,1,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,13,2,0,V,V,13,2,3,3,V,V,V,V,NA,NA,NA,NA,2103.765,1099.56,NA,NA,0,NA,35075.25,14964,NA,19286.4,NA,6037.5,6726.6,NA,NA,NA,5250,NA,0,0,0,NA,0,0,0,V,0,0,V,V,10,0,1,0,1,0,NA
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,2,2,0,16,20,10,I,I,12,0,V,V,V,2,0,V,NA,NA,NA,2232,1042.5,15993.6,3830.4,9165,2609.85,NA,14809.55,NA,NA,NA,NA,NA,39238.5,NA,695,NA,NA,35350,0,0,0,0,0,0,0,7500,0,0,V,V,9,0,1,0,0,0,2
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,14,40,0,0,0,12,2,V,V,V,2,V,V,NA,NA,2337.3,21427.2,25020,10235.904,52668,24195.6,41757.6,10553.4,46767,29928,19114.2,NA,NA,27772.5,35875.2,35200,36575,23200,24150,NA,66.5,133,NA,11970,31000,17000,3750,3000,0,0,V,V,6,0,1,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,13,4,0,I,0,13,2,V,V,V,2,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,16804.26,9353.4,742.2144,28398.24,19286.4,26400,6037.5,11211,13200,NA,23088,5250,NA,0,0,559,NA,0,0,0,V,0,0,V,V,4,0,0,0,0,0,2
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,14,2,3,3,4,2,0,V,NA,6037.5,14023.8,4017.6,7297.5,4998,NA,NA,NA,NA,NA,NA,20479.5,27552,29040,NA,NA,44000,3400,NA,24200,40000,136,32.64,750.72,12920,10000,3100,4000,5000,0,0,V,V,6,0,0,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,15,6,6,2,1,9,0,V,V,V,2,0,V,NA,NA,NA,NA,521.25,599.76,NA,549.9,2609.85,40590,35680.1032,62848.8,NA,27552,26400,12075,NA,NA,408,27236.72,22000,NA,0,40.8,0,0,0,0,500,300,0,0,V,V,8,0,1,0,1,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,V,V,V,0,14,8,0,I,I,10,1,V,V,V,2,V,V,NA,NA,NA,NA,6255,5997.6,NA,NA,NA,NA,21824.6,40402.8,24575.4,33062.4,31680,21735,17937.6,NA,NA,31320,18900,NA,0,0,0,NA,0,0,0,V,0,0,V,V,6,0,0,0,0,0,2
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,I,I,I,0,12,39,2,I,I,11,0,V,V,V,4,V,V,NA,NA,NA,NA,NA,NA,NA,1833,NA,NA,NA,2992.8,NA,NA,NA,1207.5,672.66,NA,NA,NA,606,NA,0,0,0,NA,0,2000,0,V,0,0,V,V,7,0,1,0,0,0,4
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,2,2,2,0,14,4,46,0,0,12,2,V,V,V,2,V,17,2258.28,NA,NA,2232,NA,NA,NA,NA,NA,8118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,V,V,V,1,50,50,50,1,1,1,0,0,0,2
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,V,V,V,0,13,12,0,1,0,9,1,V,V,V,2,V,V,326.196,NA,NA,8928,31275,NA,NA,NA,NA,48708,NA,32920.8,NA,NA,NA,30187.5,35875.2,49500,NA,NA,26250,NA,0,0,1170,NA,0,0,0,V,0,0,V,V,3,0,1,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,15,0,16,V,V,12,2,V,V,V,V,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,8118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,V,0,0,V,V,5,0,1,0,0,0,NA
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2,0,14,2,13,V,V,12,2,V,V,V,V,V,V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,V,0,0,V,V,0,0,1,0,0,0,NA
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,14,0,30,I,0,8,1,V,V,V,2,V,V,NA,NA,NA,26784,1563.75,41583.36,26812.8,41939.04,26098.5,2435.4,21824.6,22446,20479.5,20664,19800,14490,28027.5,44000,18620,17400,12600,NA,0,0,0,10906,0,0,0,10000,0,0,V,V,3,0,0,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,I,I,I,1,0,1,0,0,1,1,1,0,2,2,2,0,13,0,20,0,0,17,4,4,3,V,2,V,26,NA,NA,NA,NA,1668,3598.56,4788,NA,6089.65,1623.6,NA,NA,1365.3,1377.6,NA,24150,22422,33000,NA,1110,21000,NA,0,0,130,NA,350,7000,20000,V,1,13,13,13,14,1,1,0,0,0,2
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,1,13,16,10,I,I,10,1,V,V,V,3,V,27,NA,NA,NA,1562.4,NA,NA,22982.4,35193.6,NA,45460.8,46767,41899.2,23210.1,26174.4,NA,36225,16816.5,NA,24960,18870,31500,NA,0,520,98.8,NA,37500,0,15550,V,1,8,8,8,I,1,1,0,0,0,3
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,2,2,0,13,6,12,1,0,12,2,V,V,V,4,V,V,752.76,362.25,NA,NA,NA,2998.8,NA,15213.9,NA,NA,NA,4489.2,2267.7633,NA,NA,6037.5,NA,NA,10790,1843.71,5250,NA,260,0,NA,NA,0,0,0,V,0,0,V,V,8,0,1,0,0,0,4
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,V,V,V,0,14,0,2,1,0,9,1,V,V,V,2,V,28,200.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17657.52,NA,NA,NA,NA,NA,NA,NA,13688,NA,NA,0,0,NA,NA,0,0,V,V,1,16,16,16,1,1,1,0,0,0,2
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,13,0,2,0,0,9,1,V,V,V,2,V,V,200.736,NA,NA,NA,7506,NA,NA,NA,NA,4870.8,6235.6,NA,NA,NA,NA,12075,NA,NA,NA,NA,10500,NA,0,0,0,NA,0,0,0,V,0,0,V,V,8,0,0,0,0,0,2
