immigrant,female,black,hispanic,white,mixedrace,urban1997,rural1997,never_married,married,separated,divorced,widowed,ever_in_gang,victim_breakin_lt12yrs,victim_bully_lt12yrs,victim_shooting_lt12yrs,victim_breakin_12to18,victim_bully_12to18,victim_shooting_12to18,VictViolentCrime,ms_suspension,hs_suspension,hs_grad,college_degree,ged,special_education_history,bilingual_education_history,gifted_education_history,veteran,age,days_ms_suspension,days_hs_suspension,number_grades_repeated,number_grades_skipped,years_education_completed,highest_degree,SAT_math_score_2007,SAT_verbal_score_2007,ACT_score_2007,number_schools_attended,parent_expectation_in_jail_by20,age_first_incarcerated,income1996IA,income1997IA,income1998IA,income1999IA,income2000IA,income2001IA,income2002IA,income2003IA,income2004IA,income2005IA,income2006IA,income2007IA,income2008IA,income2009IA,income2010IA,income2012IA,income2014IA,income2016IA,income_20,income_25,income_30,income_35,assets_20,assets_25,assets_30,assets_35,debts_20,debts_25,debts_30,debts_35,total_n_incarcerated,total_months_incarcerated,months_longest_incarceration,months_first_incarceration,number_jobs_since20,Incarcerated,RelativeDied,Homeless,HHHospital,HHJail,NumSchoolsAttended,EverSmoke,EverArrested
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,.,1,0,0,0,0,V,V,V,0,14,12,0,1,I,8,0,V,V,V,5,V,29,.,.,.,.,12510,.,19918.079999999998,.,10439.400000000001,.,.,4489.2,.,11020.8,7920,28979.999999999996,13453.2,44000,13832,3480,25200,.,0,3325,0,0,0,0,0,14100,2,7,4,4,11,1,.,.,.,.,5,1,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,V,V,V,0,12,71,0,I,I,8,0,V,V,V,4,V,19,.,108.67500000000001,.,.,.,1299.48,6703.2,.,.,.,.,11971.2,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,2,98,85,13,2,1,1,0,0,1,4,1,0
0,1,1,0,0,0,1,0,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,I,0,12,0,0,0,0,15,2,I,I,V,3,V,V,.,.,.,.,.,.,.,1099.8,10439.400000000001,10553.4,20265.7,23942.4,13653,10332,10560,19320,14574.300000000001,33550,7620,8400,13130,.,0,0,0,.,I,57000,51050,V,0,0,V,V,15,0,0,0,0,0,3,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,V,V,V,0,13,6,0,V,V,10,1,V,V,V,V,V,18,.,.,.,.,2085,.,.,.,.,6494.4000000000005,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,5,41,18,8,4,1,1,0,0,0,.,1,0
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,I,I,14,2,I,I,V,4,0,V,.,.,3505.9500000000003,11160,41700,.,.,58656,52197.00000000001,58449.600000000006,.,67338,.,.,52800,60374.99999999999,.,.,.,.,44000,.,4080,7412,4080,.,6000,18000,0,V,0,0,V,V,11,0,0,0,0,0,4,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,16,0,0,V,V,14,2,3,4,V,V,V,V,.,.,.,.,10425,84882.0336,.,.,.,.,.,.,.,.,.,.,.,.,6950,.,.,.,13205,.,.,.,11100,V,V,V,0,0,V,V,1,0,1,0,0,0,.,0,0
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,1,15,0,0,0,0,12,2,6,4,5,2,0,V,1505.52,1449,3739.6800000000003,4464,.,62375.04,47880,73320,.,53578.8,93534,44892,.,.,.,.,1681.65,.,42432,71400,.,.,136952,.,69360,65280,200,I,0,0,0,0,V,V,2,0,1,0,0,0,2,0,0
1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,16,0,0,V,V,10,1,V,V,V,2,0,V,.,966.0000000000001,934.9200000000001,1562.4,1251,25989.6,26812.8,23829,22618.7,24354,.,26935.2,16383.6,19286.4,25080,15697.499999999998,16816.5,17600,834,18450,20900,15150,0,27.8,278,0,656,2300,2600,0,0,0,V,V,9,0,0,0,0,1,2,1,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,13,0,0,V,V,12,2,V,V,V,3,V,V,.,193.20000000000002,.,.,.,.,.,1099.8,.,.,28060.2,.,.,.,.,.,.,.,780,.,.,.,0,0,0,.,0,2000,0,V,0,0,V,V,5,0,1,0,1,0,3,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,15,0,0,0,0,12,2,I,I,V,1,0,V,.,115.92,59014.4877,40176,33360,49980,57456,56823,66116.20000000001,76309.2,88857.3,82302,102397.5,57859.2,68640,94185,134532,259472.40000000002,34000,67830,57200,235884,12240,43520,7616,163200,17000,11300,0,0,0,0,V,V,5,0,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,15,4,0,0,0,12,2,I,I,V,3,0,V,.,.,.,160.704,47955,.,.,.,.,.,.,.,.,49593.6,36960,39847.5,.,.,.,.,30800,.,0,.,12920,.,14000,I,4000,V,0,0,V,V,3,0,1,0,0,1,3,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,12,3,0,I,I,9,0,V,V,V,3,V,V,.,.,.,.,834,.,.,18330,29578.300000000003,.,.,.,.,.,29040,24149.999999999996,.,.,21590,.,.,.,0,0,.,.,0,0,V,V,0,0,V,V,4,0,1,0,0,1,3,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,1,I,I,I,0,0,1,.,1,1,0,0,1,V,V,V,0,16,22,6,I,I,9,1,V,V,V,4,0,V,.,.,.,.,.,.,.,.,.,.,3897.25,.,.,2755.2,18480,42262.5,26906.4,38500,.,.,15400,24240,0,0,834,.,0,0,1000,600,0,0,V,V,3,0,.,.,.,.,4,1,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,I,I,I,1,0,0,0,1,1,1,0,0,2,2,2,1,15,8,5,0,2,12,2,V,V,V,6,0,V,2258.2799999999997,.,5609.52,13392,10425,38984.4,42134.4,.,26098.500000000004,16236,31178,74820,70995.6,79900.8,93720,91770,100899.00000000001,77000,26520,23800,78100,70000,344080,208896,50320,102000,0,9000,2000,0,0,0,V,V,3,0,1,0,1,0,6,0,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,.,1,0,0,0,1,2,2,2,0,12,12,0,I,I,9,1,V,V,V,4,V,22,.,.,.,.,.,.,.,.,.,.,.,5985.6,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,1,134,134,134,1,1,.,.,.,.,4,1,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,V,V,V,0,12,15,1,I,I,10,1,V,V,V,5,V,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,0,V,2,20,11,9,1,1,1,0,0,0,5,0,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,0,16,6,0,V,V,10,1,I,I,V,V,V,19,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,0,.,0,0,0,.,0,0,0,V,3,46,31,31,1,1,0,0,0,0,.,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.,1,1,0,0,1,V,V,V,0,15,54,12,V,V,8,1,V,V,V,V,V,17,.,.,.,.,.,.,.,.,.,.,.,10474.800000000001,.,.,.,.,.,.,.,.,.,.,0,0,0,.,18000,0,0,V,2,51,45,6,2,1,.,.,.,.,.,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,I,I,I,0,0,0,0,1,1,0,0,1,2,2,2,0,15,8,240,V,V,.,1,V,V,V,V,V,V,.,.,.,33480,45870,49980,47880,54990,69596,73062,87298.40000000001,82302,75091.5,63369.6,66000,60374.99999999999,78477,.,34000,66640,55000,.,6800,.,74800,.,6500,2000,11300,I,0,0,V,V,1,0,1,0,1,1,.,1,1
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,I,I,15,2,I,I,V,2,V,V,.,.,.,.,4170,.,15321.599999999999,.,28360.370000000003,44023.914,33294.9862,23942.4,26350.29,19699.68,17160,.,30269.700000000004,36514.5,20701,16016,27270,.,3683,10668,9756.14,.,0,125,7361,V,0,0,V,V,11,0,1,0,0,0,2,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,13,0,0,V,V,8,1,V,V,V,3,V,V,.,.,.,.,.,5997.5999999999995,.,9165,.,2760.1200000000003,.,2094.96,819.18,.,275.88,12074.999999999998,.,5500,6500,666,10500,.,0,0,0,.,500,0,1750,V,0,0,V,V,11,0,1,0,0,0,3,0,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,16,4,0,I,I,12,2,V,V,V,4,0,V,3261.9599999999996,7245,28047.600000000002,41783.04,33360,27988.8,.,36660,.,.,.,71827.2,70995.6,55104,.,.,.,.,22240,.,.,.,834,2432.5,5560,.,5500,7000,9000,V,0,0,V,V,6,0,0,0,0,0,4,0,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,.,1,0,1,0,0,2,2,2,0,13,2,0,0,0,14,2,V,V,V,2,V,V,.,483.00000000000006,.,.,25020,.,.,40326,43497.5,37342.8,31178,.,.,.,.,.,.,.,28600,.,.,.,6500,.,.,.,0,V,V,V,0,0,V,V,3,0,.,.,.,.,2,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,2,2,0,16,0,0,1,0,16,4,I,I,4,2,0,V,1003.68,1449,.,.,0,.,.,58656,120648.1458,.,.,92776.8,.,.,.,.,.,.,0,.,.,.,375300,69500,.,.,3000,11500,V,V,0,0,V,V,6,0,1,0,0,0,2,1,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2,2,1,0,15,0,4,0,0,17,4,4,4,V,3,10,V,276.012,.,2337.3,4464,.,3998.4,.,.,.,.,77945,82302,98301.6,89544,92400,107467.49999999999,100899.00000000001,113300.00000000001,2720,59500,77000,103000,0,.,2720,84320,0,5500,22000,20500,0,0,V,V,7,0,0,0,0,0,3,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,0,0,16,4,3,3,3,2,V,V,.,.,233.73000000000002,2678.4,2085,2998.7999999999997,2106.72,5499,13919.2,86050.8,60797.100000000006,44892,54612,46838.4,60720,60495.74999999999,76234.8,70400,1463,34800,52605,.,15.96,22610,8113,26600,0,12500,30000,47000,0,0,V,V,6,0,0,0,1,0,2,1,1
0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,14,0,0,0,0,14,2,I,I,V,2,V,V,.,.,.,.,2085,23990.399999999998,.,.,.,24354,31178,44892,32767.2,41328,39600,.,33633,33000,.,34800,.,.,0,1463,1330,18088,4700,500,0,4000,0,0,V,V,5,0,0,0,0,0,2,1,0
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,V,V,V,0,16,14,12,0,0,10,1,V,V,V,3,25,V,.,.,.,.,.,45981.6,13406.4,36660,.,.,.,.,40959,.,.,48299.99999999999,56055.00000000001,55000.00000000001,.,.,.,50500,0,0,0,10425,6000,5000,5000,30000,0,0,V,V,9,0,0,0,0,0,3,1,1
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,I,I,12,2,I,I,I,2,V,V,.,.,.,.,20850,47980.799999999996,19152,.,.,58449.600000000006,77945,85294.8,95571,.,.,108674.99999999999,95293.50000000001,.,.,.,85850,.,12700,254000,244475,.,8000,17000,25000,V,0,0,V,V,I,0,0,0,0,0,2,0,0
0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,12,0,0,0,0,14,2,V,V,V,2,V,V,.,.,.,.,.,9996,1915.1999999999998,.,34798,.,38972.5,34417.200000000004,36043.92,41328,33000,32602.499999999996,10650.45,24200.000000000004,25400,33600,9595,.,63.5,4572,72898,.,22500,21500,72200,V,0,0,V,V,4,0,0,0,0,0,2,0,0
0,1,1,0,0,0,.,.,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,2,0,16,0,0,2,0,12,0,I,I,V,2,D,V,.,.,.,.,.,.,.,.,.,17859.600000000002,23383.5,.,38228.4,19286.4,.,30187.499999999996,24664.2,18700,.,13530,.,22220,0,0,0,4170,0,1500,0,5000,0,0,V,V,I,0,0,0,0,0,2,1,0
0,1,1,0,0,0,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,2,0,15,0,2,1,0,11,0,1,1,V,1,D,V,.,.,.,.,.,.,.,.,36537.9,.,31178,.,30036.6,38572.8,46200,.,26906.4,22000,.,23800,38500,20000,0,0,6800,0,215,50,462,0,0,0,V,V,I,0,0,0,0,0,1,0,0
0,0,1,0,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,0,14,6,0,3,0,9,1,V,V,V,1,V,V,439.10999999999996,.,1168.65,.,.,.,.,.,36537.9,38966.4,.,.,34132.5,30307.2,35640,.,24664.2,44000,.,.,.,.,266,997.5,2527,25935,0,0,0,500,0,0,V,V,6,0,1,0,0,0,1,1,0
0,0,1,0,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,13,0,0,I,I,10,0,I,I,V,1,V,V,.,.,.,.,.,.,.,.,.,.,.,29928,.,.,9240,.,44844.00000000001,46200.00000000001,.,.,.,.,0,0,7150,.,0,0,0,V,0,0,V,V,9,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,V,V,V,0,13,2,0,2,0,12,2,V,V,V,1,V,V,.,.,.,.,.,.,.,.,8699.5,.,20265.7,.,4095.9,.,.,.,.,16500,.,3330,.,.,0,520,0,.,0,0,0,V,0,0,V,V,2,0,1,0,1,0,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,0,14,6,0,0,0,14,2,I,I,V,1,V,V,.,.,.,.,.,.,.,.,.,37342.8,7794.5,5985.6,.,.,.,7244.999999999999,14574.300000000001,6600.000000000001,.,4640,6300,.,0,0,0,0,0,9000,0,0,0,0,V,V,7,0,1,0,0,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,V,V,V,0,13,2,0,0,0,15,2,I,I,V,1,V,V,.,.,.,.,.,.,0,.,.,1623.6000000000001,18706.8,7482,16383.6,19286.4,26400,.,28027.500000000004,38500,.,13320,.,.,0,0,130,.,0,0,0,V,0,0,V,V,6,0,1,0,0,0,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,13,6,0,I,I,16,2,V,V,V,4,V,V,.,.,.,.,312.75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3250,0,.,.,0,21000,I,V,0,0,V,V,10,0,1,0,0,0,4,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,12,0,2,0,0,13,2,I,I,V,1,V,V,.,.,.,.,.,.,.,.,.,24354,.,.,38228.4,48216,50160,56752.49999999999,50449.50000000001,60500.00000000001,.,39200,45450,.,0,6985,79375,.,0,0,10000,V,0,0,V,V,3,0,1,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,V,V,V,0,13,7,0,I,I,12,2,I,I,I,1,V,V,.,.,.,.,.,.,.,.,.,.,4676.7,.,.,.,.,.,.,.,.,.,.,.,13000,0,9750,.,0,0,0,V,0,0,V,V,5,0,1,0,0,0,1,1,0
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,2,0,15,0,0,I,I,12,2,V,V,5,1,0,V,.,.,427.7259,.,.,.,.,.,.,.,.,11971.2,15018.3,9643.2,2244,10867.5,7847.700000000001,5500,.,.,1870,5000,0,0,0,0,0,0,6000,0,0,0,V,V,6,0,1,0,1,0,1,0,0
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,2,0,14,6,3,1,0,12,2,I,I,V,1,V,V,.,.,.,.,4170,.,.,.,.,12988.800000000001,26501.3,19453.2,.,13776,39600,.,39238.5,38500,.,15080,.,.,0,598.5,.,0,0,0,0,11000,0,0,V,V,9,0,1,0,0,0,1,1,0
0,1,1,0,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,V,V,0,12,0,0,0,0,15,3,I,I,3,1,V,V,.,.,.,.,.,.,.,.,.,16236,.,26935.2,20479.5,.,.,12074.999999999998,8968.800000000001,.,.,.,8080,.,.,635,1905,.,0,29500,64000,V,0,0,V,V,4,0,1,0,0,0,1,0,0
0,0,1,0,0,0,.,.,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,2,2,0,14,2,0,3,1,10,1,V,V,V,1,V,V,.,.,.,.,12510,.,.,3666,31318.2,16236,15589,.,.,16531.2,19800,14489.999999999998,11211.000000000002,16500,.,.,12600,.,0,0,0,0,0,120,0,0,0,0,V,V,13,0,1,0,0,0,1,0,0
0,0,1,0,0,0,.,.,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,2,0,13,0,0,I,I,10,1,I,I,V,1,V,V,.,.,.,.,.,.,.,21996,26098.500000000004,12988.800000000001,23383.5,17956.8,35497.8,20664,10560,27772.499999999996,21300.9,26400.000000000004,15600,28860,24150,.,0,0,0,.,0,0,0,V,0,0,V,V,10,0,1,0,0,0,1,0,0
0,0,1,0,0,0,.,.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,V,V,V,0,13,0,0,0,0,.,4,V,V,3,1,V,V,.,.,.,.,.,.,.,.,.,1461.24,.,.,8191.8,.,.,1811.2499999999998,.,20900,.,6660,1575,.,130,0,0,.,0,17500,25000,V,0,0,V,V,3,0,1,0,0,0,1,0,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,V,V,16,4,V,V,4,1,V,V,.,.,.,.,.,.,.,.,13049.250000000002,.,24942.4,29928,.,37195.2,36960,38640,39238.5,.,.,23200,33600,.,0,0,13965,.,1200,29000,59000,V,0,0,V,V,5,0,1,0,0,0,1,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,14,0,6,V,V,11,2,I,I,V,V,V,21,.,.,.,.,.,.,.,.,.,.,.,.,546.12,.,.,.,56055.00000000001,.,.,.,.,.,0,0,.,0,0,0,40000,0,1,42,42,42,3,1,1,0,0,0,.,1,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,2,0,12,6,5,V,V,16,2,I,I,3,V,V,V,.,.,.,.,.,.,.,3666,.,3247.2000000000003,.,8978.4,2730.6,.,6600,39847.5,38117.4,37950,.,.,34340,.,0,0,6985,.,8000,20000,40000,V,0,0,V,V,6,0,1,0,0,0,.,0,0
0,0,1,0,0,0,.,.,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,V,V,V,0,15,8,0,2,0,9,0,V,V,V,1,0,27,.,.,.,.,.,.,.,.,.,.,.,.,8191.8,.,.,.,.,.,.,.,.,.,0,0,136,3400,0,0,0,0,2,18,9,9,I,1,1,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,V,V,V,0,15,6,0,I,I,11,0,I,I,V,1,0,V,.,.,.,.,4170,.,.,.,6089.6500000000005,32472,38972.5,.,12287.7,.,5280,16905,.,.,.,29750,4400,.,0,0,2720,4080,0,0,5000,3000,0,0,V,V,8,0,1,0,0,0,1,0,0
0,1,0,1,0,0,.,.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,I,I,I,0,16,0,0,0,0,12,2,I,I,3,1,0,V,.,1449,1636.1100000000001,2678.4,6255,.,19152,19246.5,.,19483.2,34295.8,31424.4,38228.4,31684.8,36960,36225,22422.000000000004,.,4170,14760,30800,20200,695,2363,15985,25020,0,0,6000,0,0,0,V,V,8,0,1,0,1,0,1,1,0
0,0,1,0,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,12,0,0,0,0,16,4,V,V,3,1,V,V,.,.,.,.,.,.,.,.,.,6494.4000000000005,23383.5,22446,27306,34440,46200,50714.99999999999,53812.8,.,.,28000,48480,.,508,1016,26987.5,.,4000,20120,27000,V,0,0,V,V,5,0,1,0,0,0,1,0,0
0,1,1,0,0,0,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,13,0,0,0,0,18,5,V,V,3,1,V,V,.,.,.,.,.,.,.,23829,24358.600000000002,22730.4,28060.2,44892,.,.,.,49507.49999999999,45965.100000000006,55000.00000000001,16900,.,43050,.,390,65,1040,.,800,39000,98015,V,0,0,V,V,4,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,1,V,V,V,0,15,0,0,3,0,9,1,V,V,V,2,0,28,1756.4399999999998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,26,26,26,2,1,0,0,0,0,2,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,V,V,V,0,12,8,13,I,0,10,0,V,V,V,3,V,V,501.84,.,.,.,.,.,74.69279999999999,.,.,.,.,.,.,.,.,.,16816.5,.,.,.,15150,.,0,0,0,.,0,0,20000,V,0,0,V,V,5,0,0,0,0,0,3,1,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,14,0,1,I,0,13,2,V,V,V,2,V,V,.,.,23373,11160,20850,27988.8,22982.399999999998,21079.5,.,42213.6,28060.2,52374,49150.8,41328,42240,30193.5375,39238.5,49500.00000000001,15960,40600,26255.25,.,14.63,0,4123,5320,0,500,0,0,0,0,V,V,10,0,1,0,0,0,2,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,0,14,0,1,0,0,16,4,3,4,3,3,V,V,.,.,934.9200000000001,.,.,3998.4,9576,14664,.,9741.6,23383.5,29928,7509.15,27552,35640,32602.499999999996,.,22000,6650,23200,28350,.,0,931,3990,0,5000,4000,1500,1000,0,0,V,V,12,0,1,0,0,0,3,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,2,0,15,0,0,0,0,16,4,V,V,4,2,0,V,.,1207.5,934.9200000000001,10044,5212.5,39984,57456,38493,.,.,40531.4,.,10922.4,8265.6,34320,36225,34978.32,9790,27200,30940,28600,8900,272,41344,3536,9656,12300,29400,80164,88630,0,0,V,V,7,0,1,0,0,0,2,0,0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,15,0,0,0,0,16,4,I,I,3,2,0,V,.,.,3739.6800000000003,2232,.,.,.,.,.,.,51443.700000000004,56863.200000000004,57342.6,61992,56760,36225,40359.600000000006,25300.000000000004,.,39270,47300,23000,0,5440,5304,1768,0,48000,64000,60000,0,0,V,V,4,0,1,0,0,0,2,0,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,2,2,2,0,15,6,0,0,0,16,4,6,6,3,2,0,V,3136.5,4830,.,.,.,.,.,27495,.,.,.,31424.4,30036.6,34440,34320,36225,38117.4,44000,.,.,28600,40000,189.04,680,1360,88400,300,22000,40000,30000,0,0,V,V,5,0,1,0,0,0,2,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,2,2,0,12,10,0,0,0,16,4,V,V,3,3,V,V,.,.,584.325,.,1251,1299.48,.,.,.,11365.2,.,.,39593.7,45460.8,33000,38640,40920.15,41800,.,36960,36865,.,5.08,5207,8255,.,37500,33657,41000,V,0,0,V,V,9,0,1,0,0,0,3,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.,0,0,1,0,0,2,2,2,0,15,0,0,V,V,12,2,I,I,V,V,V,V,150.552,724.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,V,V,V,V,0,0,V,V,0,0,.,.,.,.,.,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,14,0,0,0,0,18,5,V,V,V,1,V,V,250.92,.,.,11160,4170,.,7660.799999999999,8065.2,5567.68,8118,43649.200000000004,41001.36,45054.9,53726.4,47942.4,55544.99999999999,54933.9,64900.00000000001,5320,31784,48300,.,0,17024,14630,70490,0,32800,70700,80300,0,0,V,V,6,0,0,0,1,0,1,1,0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,V,V,V,0,14,50,0,0,0,9,0,V,V,V,3,V,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,0,I,V,1,20,20,20,1,1,0,0,0,0,3,1,0
0,0,1,0,0,0,1,0,.,.,.,.,.,0,0,0,1,0,0,0,.,1,1,0,0,0,V,V,V,0,14,6,1,I,I,10,0,V,V,V,2,V,V,.,.,.,.,.,.,.,.,.,.,34295.8,.,.,.,.,.,.,.,.,.,.,.,0,166.25,0,0,0,0,0,0,0,0,V,V,5,0,.,.,.,.,2,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,2,2,0,12,4,0,0,I,19,4,I,I,3,2,V,V,.,169.05,.,.,.,.,1915.1999999999998,.,.,.,.,.,45054.9,63369.6,55440,.,68387.1,79200,.,51520,61610,.,635,8890,39370,.,0,7500,21341,V,0,0,V,V,7,0,0,0,1,0,2,0,0
